File Identification, FILEID, 6, A/N
State/U.S. Abbreviation (USPS), STUSAB, 2, A
Characteristic Iteration, CHARITER, 3, A/N
Characteristic Iteration File Sequence Number, CIFSN, 2, A/N
Logical Record Number, LOGRECNO, 7, N
Total, PCT012E001, 24, 9
- Male, PCT012E002, 24, 9
--- Under 1 year, PCT012E003, 24, 9
--- 1 year, PCT012E004, 24, 9
--- 2 years, PCT012E005, 24, 9
--- 3 years, PCT012E006, 24, 9
--- 4 years, PCT012E007, 24, 9
--- 5 years, PCT012E008, 24, 9
--- 6 years, PCT012E009, 24, 9
--- 7 years, PCT012E010, 24, 9
--- 8 years, PCT012E011, 24, 9
--- 9 years, PCT012E012, 24, 9
--- 10 years, PCT012E013, 24, 9
--- 11 years, PCT012E014, 24, 9
--- 12 years, PCT012E015, 24, 9
--- 13 years, PCT012E016, 24, 9
--- 14 years, PCT012E017, 24, 9
--- 15 years, PCT012E018, 24, 9
--- 16 years, PCT012E019, 24, 9
--- 17 years, PCT012E020, 24, 9
--- 18 years, PCT012E021, 24, 9
--- 19 years, PCT012E022, 24, 9
--- 20 years, PCT012E023, 24, 9
--- 21 years, PCT012E024, 24, 9
--- 22 years, PCT012E025, 24, 9
--- 23 years, PCT012E026, 24, 9
--- 24 years, PCT012E027, 24, 9
--- 25 years, PCT012E028, 24, 9
--- 26 years, PCT012E029, 24, 9
--- 27 years, PCT012E030, 24, 9
--- 28 years, PCT012E031, 24, 9
--- 29 years, PCT012E032, 24, 9
--- 30 years, PCT012E033, 24, 9
--- 31 years, PCT012E034, 24, 9
--- 32 years, PCT012E035, 24, 9
--- 33 years, PCT012E036, 24, 9
--- 34 years, PCT012E037, 24, 9
--- 35 years, PCT012E038, 24, 9
--- 36 years, PCT012E039, 24, 9
--- 37 years, PCT012E040, 24, 9
--- 38 years, PCT012E041, 24, 9
--- 39 years, PCT012E042, 24, 9
--- 40 years, PCT012E043, 24, 9
--- 41 years, PCT012E044, 24, 9
--- 42 years, PCT012E045, 24, 9
--- 43 years, PCT012E046, 24, 9
--- 44 years, PCT012E047, 24, 9
--- 45 years, PCT012E048, 24, 9
--- 46 years, PCT012E049, 24, 9
--- 47 years, PCT012E050, 24, 9
--- 48 years, PCT012E051, 24, 9
--- 49 years, PCT012E052, 24, 9
--- 50 years, PCT012E053, 24, 9
--- 51 years, PCT012E054, 24, 9
--- 52 years, PCT012E055, 24, 9
--- 53 years, PCT012E056, 24, 9
--- 54 years, PCT012E057, 24, 9
--- 55 years, PCT012E058, 24, 9
--- 56 years, PCT012E059, 24, 9
--- 57 years, PCT012E060, 24, 9
--- 58 years, PCT012E061, 24, 9
--- 59 years, PCT012E062, 24, 9
--- 60 years, PCT012E063, 24, 9
--- 61 years, PCT012E064, 24, 9
--- 62 years, PCT012E065, 24, 9
--- 63 years, PCT012E066, 24, 9
--- 64 years, PCT012E067, 24, 9
--- 65 years, PCT012E068, 24, 9
--- 66 years, PCT012E069, 24, 9
--- 67 years, PCT012E070, 24, 9
--- 68 years, PCT012E071, 24, 9
--- 69 years, PCT012E072, 24, 9
--- 70 years, PCT012E073, 24, 9
--- 71 years, PCT012E074, 24, 9
--- 72 years, PCT012E075, 24, 9
--- 73 years, PCT012E076, 24, 9
--- 74 years, PCT012E077, 24, 9
--- 75 years, PCT012E078, 24, 9
--- 76 years, PCT012E079, 24, 9
--- 77 years, PCT012E080, 24, 9
--- 78 years, PCT012E081, 24, 9
--- 79 years, PCT012E082, 24, 9
--- 80 years, PCT012E083, 24, 9
--- 81 years, PCT012E084, 24, 9
--- 82 years, PCT012E085, 24, 9
--- 83 years, PCT012E086, 24, 9
--- 84 years, PCT012E087, 24, 9
--- 85 years, PCT012E088, 24, 9
--- 86 years, PCT012E089, 24, 9
--- 87 years, PCT012E090, 24, 9
--- 88 years, PCT012E091, 24, 9
--- 89 years, PCT012E092, 24, 9
--- 90 years, PCT012E093, 24, 9
--- 91 years, PCT012E094, 24, 9
--- 92 years, PCT012E095, 24, 9
--- 93 years, PCT012E096, 24, 9
--- 94 years, PCT012E097, 24, 9
--- 95 years, PCT012E098, 24, 9
--- 96 years, PCT012E099, 24, 9
--- 97 years, PCT012E100, 24, 9
--- 98 years, PCT012E101, 24, 9
--- 99 years, PCT012E102, 24, 9
--- 100 to 104 years, PCT012E103, 24, 9
--- 105 to 109 years, PCT012E104, 24, 9
--- 110 years and over, PCT012E105, 24, 9
- Female, PCT012E106, 24, 9
--- Under 1 year, PCT012E107, 24, 9
--- 1 year, PCT012E108, 24, 9
--- 2 years, PCT012E109, 24, 9
--- 3 years, PCT012E110, 24, 9
--- 4 years, PCT012E111, 24, 9
--- 5 years, PCT012E112, 24, 9
--- 6 years, PCT012E113, 24, 9
--- 7 years, PCT012E114, 24, 9
--- 8 years, PCT012E115, 24, 9
--- 9 years, PCT012E116, 24, 9
--- 10 years, PCT012E117, 24, 9
--- 11 years, PCT012E118, 24, 9
--- 12 years, PCT012E119, 24, 9
--- 13 years, PCT012E120, 24, 9
--- 14 years, PCT012E121, 24, 9
--- 15 years, PCT012E122, 24, 9
--- 16 years, PCT012E123, 24, 9
--- 17 years, PCT012E124, 24, 9
--- 18 years, PCT012E125, 24, 9
--- 19 years, PCT012E126, 24, 9
--- 20 years, PCT012E127, 24, 9
--- 21 years, PCT012E128, 24, 9
--- 22 years, PCT012E129, 24, 9
--- 23 years, PCT012E130, 24, 9
--- 24 years, PCT012E131, 24, 9
--- 25 years, PCT012E132, 24, 9
--- 26 years, PCT012E133, 24, 9
--- 27 years, PCT012E134, 24, 9
--- 28 years, PCT012E135, 24, 9
--- 29 years, PCT012E136, 24, 9
--- 30 years, PCT012E137, 24, 9
--- 31 years, PCT012E138, 24, 9
--- 32 years, PCT012E139, 24, 9
--- 33 years, PCT012E140, 24, 9
--- 34 years, PCT012E141, 24, 9
--- 35 years, PCT012E142, 24, 9
--- 36 years, PCT012E143, 24, 9
--- 37 years, PCT012E144, 24, 9
--- 38 years, PCT012E145, 24, 9
--- 39 years, PCT012E146, 24, 9
--- 40 years, PCT012E147, 24, 9
--- 41 years, PCT012E148, 24, 9
--- 42 years, PCT012E149, 24, 9
--- 43 years, PCT012E150, 24, 9
--- 44 years, PCT012E151, 24, 9
--- 45 years, PCT012E152, 24, 9
--- 46 years, PCT012E153, 24, 9
--- 47 years, PCT012E154, 24, 9
--- 48 years, PCT012E155, 24, 9
--- 49 years, PCT012E156, 24, 9
--- 50 years, PCT012E157, 24, 9
--- 51 years, PCT012E158, 24, 9
--- 52 years, PCT012E159, 24, 9
--- 53 years, PCT012E160, 24, 9
--- 54 years, PCT012E161, 24, 9
--- 55 years, PCT012E162, 24, 9
--- 56 years, PCT012E163, 24, 9
--- 57 years, PCT012E164, 24, 9
--- 58 years, PCT012E165, 24, 9
--- 59 years, PCT012E166, 24, 9
--- 60 years, PCT012E167, 24, 9
--- 61 years, PCT012E168, 24, 9
--- 62 years, PCT012E169, 24, 9
--- 63 years, PCT012E170, 24, 9
--- 64 years, PCT012E171, 24, 9
--- 65 years, PCT012E172, 24, 9
--- 66 years, PCT012E173, 24, 9
--- 67 years, PCT012E174, 24, 9
--- 68 years, PCT012E175, 24, 9
--- 69 years, PCT012E176, 24, 9
--- 70 years, PCT012E177, 24, 9
--- 71 years, PCT012E178, 24, 9
--- 72 years, PCT012E179, 24, 9
--- 73 years, PCT012E180, 24, 9
--- 74 years, PCT012E181, 24, 9
--- 75 years, PCT012E182, 24, 9
--- 76 years, PCT012E183, 24, 9
--- 77 years, PCT012E184, 24, 9
--- 78 years, PCT012E185, 24, 9
--- 79 years, PCT012E186, 24, 9
--- 80 years, PCT012E187, 24, 9
--- 81 years, PCT012E188, 24, 9
--- 82 years, PCT012E189, 24, 9
--- 83 years, PCT012E190, 24, 9
--- 84 years, PCT012E191, 24, 9
--- 85 years, PCT012E192, 24, 9
--- 86 years, PCT012E193, 24, 9
--- 87 years, PCT012E194, 24, 9
--- 88 years, PCT012E195, 24, 9
--- 89 years, PCT012E196, 24, 9
--- 90 years, PCT012E197, 24, 9
--- 91 years, PCT012E198, 24, 9
--- 92 years, PCT012E199, 24, 9
--- 93 years, PCT012E200, 24, 9
--- 94 years, PCT012E201, 24, 9
--- 95 years, PCT012E202, 24, 9
--- 96 years, PCT012E203, 24, 9
--- 97 years, PCT012E204, 24, 9
--- 98 years, PCT012E205, 24, 9
--- 99 years, PCT012E206, 24, 9
--- 100 to 104 years, PCT012E207, 24, 9
--- 105 to 109 years, PCT012E208, 24, 9
--- 110 years and over, PCT012E209, 24, 9
