File Identification, FILEID, 6, A/N
State/U.S. Abbreviation (USPS), STUSAB, 2, A
Characteristic Iteration, CHARITER, 3, A/N
Characteristic Iteration File Sequence Number, CIFSN, 2, A/N
Logical Record Number, LOGRECNO, 7, N
Total, PCT0120001, 17, 9
- Male, PCT0120002, 17, 9
--- Under 1 year, PCT0120003, 17, 9
--- 1 year, PCT0120004, 17, 9
--- 2 years, PCT0120005, 17, 9
--- 3 years, PCT0120006, 17, 9
--- 4 years, PCT0120007, 17, 9
--- 5 years, PCT0120008, 17, 9
--- 6 years, PCT0120009, 17, 9
--- 7 years, PCT0120010, 17, 9
--- 8 years, PCT0120011, 17, 9
--- 9 years, PCT0120012, 17, 9
--- 10 years, PCT0120013, 17, 9
--- 11 years, PCT0120014, 17, 9
--- 12 years, PCT0120015, 17, 9
--- 13 years, PCT0120016, 17, 9
--- 14 years, PCT0120017, 17, 9
--- 15 years, PCT0120018, 17, 9
--- 16 years, PCT0120019, 17, 9
--- 17 years, PCT0120020, 17, 9
--- 18 years, PCT0120021, 17, 9
--- 19 years, PCT0120022, 17, 9
--- 20 years, PCT0120023, 17, 9
--- 21 years, PCT0120024, 17, 9
--- 22 years, PCT0120025, 17, 9
--- 23 years, PCT0120026, 17, 9
--- 24 years, PCT0120027, 17, 9
--- 25 years, PCT0120028, 17, 9
--- 26 years, PCT0120029, 17, 9
--- 27 years, PCT0120030, 17, 9
--- 28 years, PCT0120031, 17, 9
--- 29 years, PCT0120032, 17, 9
--- 30 years, PCT0120033, 17, 9
--- 31 years, PCT0120034, 17, 9
--- 32 years, PCT0120035, 17, 9
--- 33 years, PCT0120036, 17, 9
--- 34 years, PCT0120037, 17, 9
--- 35 years, PCT0120038, 17, 9
--- 36 years, PCT0120039, 17, 9
--- 37 years, PCT0120040, 17, 9
--- 38 years, PCT0120041, 17, 9
--- 39 years, PCT0120042, 17, 9
--- 40 years, PCT0120043, 17, 9
--- 41 years, PCT0120044, 17, 9
--- 42 years, PCT0120045, 17, 9
--- 43 years, PCT0120046, 17, 9
--- 44 years, PCT0120047, 17, 9
--- 45 years, PCT0120048, 17, 9
--- 46 years, PCT0120049, 17, 9
--- 47 years, PCT0120050, 17, 9
--- 48 years, PCT0120051, 17, 9
--- 49 years, PCT0120052, 17, 9
--- 50 years, PCT0120053, 17, 9
--- 51 years, PCT0120054, 17, 9
--- 52 years, PCT0120055, 17, 9
--- 53 years, PCT0120056, 17, 9
--- 54 years, PCT0120057, 17, 9
--- 55 years, PCT0120058, 17, 9
--- 56 years, PCT0120059, 17, 9
--- 57 years, PCT0120060, 17, 9
--- 58 years, PCT0120061, 17, 9
--- 59 years, PCT0120062, 17, 9
--- 60 years, PCT0120063, 17, 9
--- 61 years, PCT0120064, 17, 9
--- 62 years, PCT0120065, 17, 9
--- 63 years, PCT0120066, 17, 9
--- 64 years, PCT0120067, 17, 9
--- 65 years, PCT0120068, 17, 9
--- 66 years, PCT0120069, 17, 9
--- 67 years, PCT0120070, 17, 9
--- 68 years, PCT0120071, 17, 9
--- 69 years, PCT0120072, 17, 9
--- 70 years, PCT0120073, 17, 9
--- 71 years, PCT0120074, 17, 9
--- 72 years, PCT0120075, 17, 9
--- 73 years, PCT0120076, 17, 9
--- 74 years, PCT0120077, 17, 9
--- 75 years, PCT0120078, 17, 9
--- 76 years, PCT0120079, 17, 9
--- 77 years, PCT0120080, 17, 9
--- 78 years, PCT0120081, 17, 9
--- 79 years, PCT0120082, 17, 9
--- 80 years, PCT0120083, 17, 9
--- 81 years, PCT0120084, 17, 9
--- 82 years, PCT0120085, 17, 9
--- 83 years, PCT0120086, 17, 9
--- 84 years, PCT0120087, 17, 9
--- 85 years, PCT0120088, 17, 9
--- 86 years, PCT0120089, 17, 9
--- 87 years, PCT0120090, 17, 9
--- 88 years, PCT0120091, 17, 9
--- 89 years, PCT0120092, 17, 9
--- 90 years, PCT0120093, 17, 9
--- 91 years, PCT0120094, 17, 9
--- 92 years, PCT0120095, 17, 9
--- 93 years, PCT0120096, 17, 9
--- 94 years, PCT0120097, 17, 9
--- 95 years, PCT0120098, 17, 9
--- 96 years, PCT0120099, 17, 9
--- 97 years, PCT0120100, 17, 9
--- 98 years, PCT0120101, 17, 9
--- 99 years, PCT0120102, 17, 9
--- 100 to 104 years, PCT0120103, 17, 9
--- 105 to 109 years, PCT0120104, 17, 9
--- 110 years and over, PCT0120105, 17, 9
- Female, PCT0120106, 17, 9
--- Under 1 year, PCT0120107, 17, 9
--- 1 year, PCT0120108, 17, 9
--- 2 years, PCT0120109, 17, 9
--- 3 years, PCT0120110, 17, 9
--- 4 years, PCT0120111, 17, 9
--- 5 years, PCT0120112, 17, 9
--- 6 years, PCT0120113, 17, 9
--- 7 years, PCT0120114, 17, 9
--- 8 years, PCT0120115, 17, 9
--- 9 years, PCT0120116, 17, 9
--- 10 years, PCT0120117, 17, 9
--- 11 years, PCT0120118, 17, 9
--- 12 years, PCT0120119, 17, 9
--- 13 years, PCT0120120, 17, 9
--- 14 years, PCT0120121, 17, 9
--- 15 years, PCT0120122, 17, 9
--- 16 years, PCT0120123, 17, 9
--- 17 years, PCT0120124, 17, 9
--- 18 years, PCT0120125, 17, 9
--- 19 years, PCT0120126, 17, 9
--- 20 years, PCT0120127, 17, 9
--- 21 years, PCT0120128, 17, 9
--- 22 years, PCT0120129, 17, 9
--- 23 years, PCT0120130, 17, 9
--- 24 years, PCT0120131, 17, 9
--- 25 years, PCT0120132, 17, 9
--- 26 years, PCT0120133, 17, 9
--- 27 years, PCT0120134, 17, 9
--- 28 years, PCT0120135, 17, 9
--- 29 years, PCT0120136, 17, 9
--- 30 years, PCT0120137, 17, 9
--- 31 years, PCT0120138, 17, 9
--- 32 years, PCT0120139, 17, 9
--- 33 years, PCT0120140, 17, 9
--- 34 years, PCT0120141, 17, 9
--- 35 years, PCT0120142, 17, 9
--- 36 years, PCT0120143, 17, 9
--- 37 years, PCT0120144, 17, 9
--- 38 years, PCT0120145, 17, 9
--- 39 years, PCT0120146, 17, 9
--- 40 years, PCT0120147, 17, 9
--- 41 years, PCT0120148, 17, 9
--- 42 years, PCT0120149, 17, 9
--- 43 years, PCT0120150, 17, 9
--- 44 years, PCT0120151, 17, 9
--- 45 years, PCT0120152, 17, 9
--- 46 years, PCT0120153, 17, 9
--- 47 years, PCT0120154, 17, 9
--- 48 years, PCT0120155, 17, 9
--- 49 years, PCT0120156, 17, 9
--- 50 years, PCT0120157, 17, 9
--- 51 years, PCT0120158, 17, 9
--- 52 years, PCT0120159, 17, 9
--- 53 years, PCT0120160, 17, 9
--- 54 years, PCT0120161, 17, 9
--- 55 years, PCT0120162, 17, 9
--- 56 years, PCT0120163, 17, 9
--- 57 years, PCT0120164, 17, 9
--- 58 years, PCT0120165, 17, 9
--- 59 years, PCT0120166, 17, 9
--- 60 years, PCT0120167, 17, 9
--- 61 years, PCT0120168, 17, 9
--- 62 years, PCT0120169, 17, 9
--- 63 years, PCT0120170, 17, 9
--- 64 years, PCT0120171, 17, 9
--- 65 years, PCT0120172, 17, 9
--- 66 years, PCT0120173, 17, 9
--- 67 years, PCT0120174, 17, 9
--- 68 years, PCT0120175, 17, 9
--- 69 years, PCT0120176, 17, 9
--- 70 years, PCT0120177, 17, 9
--- 71 years, PCT0120178, 17, 9
--- 72 years, PCT0120179, 17, 9
--- 73 years, PCT0120180, 17, 9
--- 74 years, PCT0120181, 17, 9
--- 75 years, PCT0120182, 17, 9
--- 76 years, PCT0120183, 17, 9
--- 77 years, PCT0120184, 17, 9
--- 78 years, PCT0120185, 17, 9
--- 79 years, PCT0120186, 17, 9
--- 80 years, PCT0120187, 17, 9
--- 81 years, PCT0120188, 17, 9
--- 82 years, PCT0120189, 17, 9
--- 83 years, PCT0120190, 17, 9
--- 84 years, PCT0120191, 17, 9
--- 85 years, PCT0120192, 17, 9
--- 86 years, PCT0120193, 17, 9
--- 87 years, PCT0120194, 17, 9
--- 88 years, PCT0120195, 17, 9
--- 89 years, PCT0120196, 17, 9
--- 90 years, PCT0120197, 17, 9
--- 91 years, PCT0120198, 17, 9
--- 92 years, PCT0120199, 17, 9
--- 93 years, PCT0120200, 17, 9
--- 94 years, PCT0120201, 17, 9
--- 95 years, PCT0120202, 17, 9
--- 96 years, PCT0120203, 17, 9
--- 97 years, PCT0120204, 17, 9
--- 98 years, PCT0120205, 17, 9
--- 99 years, PCT0120206, 17, 9
--- 100 to 104 years, PCT0120207, 17, 9
--- 105 to 109 years, PCT0120208, 17, 9
--- 110 years and over, PCT0120209, 17, 9
